,id,Ra,Rms,Rsk,Rku
0,example,0.0002483168311791219,0.0003417994415977577,0.7488780521745724,0.9743560017540167
1,example,0.00026056858404567936,0.00035311022202814247,0.4610592589338476,0.5604406225851091
2,example,0.0002631532208875669,0.0003565168056768417,0.44867184422213247,0.510622062025242
3,example,0.0002623032047470452,0.00036929899571796766,0.7831234071994635,1.1640516609937563
4,example,0.0002798102888922587,0.00040171446551039966,1.2296578628505521,2.309781009494559
5,example,0.0002951742792139324,0.00041530299175800465,1.310526016279254,2.7116099357413725
6,example,0.0002988210806243584,0.0004055041657840365,1.0596116489024903,2.0025079613187637
7,example,0.00028082397076483877,0.0003642575632813139,0.6145285695347846,0.8373452790067692
8,example,0.00025628803625638784,0.00032212257392218315,0.5209167175011584,0.3981217441175007
9,example,0.0002426875122501166,0.0002939054079387098,0.6608029356247623,0.2753135700915261
10,example,0.00023522160024952798,0.0002761415994523495,0.5065191500445653,-0.298816496609692
11,example,0.0002373877032415966,0.00027192056481818505,0.2384612113496425,-0.9438051011525812
12,example,0.00023627821454107902,0.0002727752694483271,-0.028937890489763973,-1.0511203470502133
13,example,0.00022915603930512678,0.00027085273840825097,-0.16105889616168015,-0.7947591241351857
14,example,0.0002303110634008838,0.00027868980696893204,-0.11730540895705904,-0.561271151627508
15,example,0.0002367794152146508,0.00028733940110555644,-0.13817584889783033,-0.4621336783803196
16,example,0.00024720523236803846,0.000309331152026781,-0.1029647873856403,-0.2686510691319106
17,example,0.00025103258223492617,0.0003213248216242027,0.060800237184291527,0.04612737407860612
18,example,0.0002458101102252803,0.0003296220843236659,0.15622537511974985,0.46048996549815424
19,example,0.00024405452688863383,0.00032951906738214166,0.4010985940198918,0.45665312387724866
20,example,0.0002583958385812414,0.00033756833564199017,0.3463100955856433,0.4664096293827473
21,example,0.00026709633535389605,0.00034368809182115206,0.23644240488297658,0.3256815734818179
22,example,0.0002695385968842594,0.00034023367263824047,0.3251137466839141,-0.1006461073440601
23,example,0.00026333506761350666,0.0003327134969117706,0.3006190248718889,-0.21257288139640806
24,example,0.00025976204150881816,0.0003284204790151823,0.29041837126294606,-0.1546047723107482
25,example,0.00025388718329441546,0.00032293726851999094,0.36092626254028176,0.22485656177378344
26,example,0.0002463534194292419,0.00032299236120207934,0.2000512377454593,0.7318758000321717
27,example,0.00026645961025555803,0.0003462265122745187,0.11016997544765796,0.5409130785785097
28,example,0.00027856014561100537,0.000361738816745437,0.15876354937000273,0.4225378021309161
29,example,0.00026985808242725495,0.0003548114792615373,0.40483584655469074,0.6680506767002714
30,example,0.0002499863675361224,0.0003460662205261436,0.7064115815804631,1.5942172960341656
31,example,0.0002529836238832486,0.0003486030948520929,0.5409529077096278,1.255117381622572
32,example,0.00026937582901458504,0.00035648151519111694,0.18712196980307486,0.36728943403851444
33,example,0.0002885667832895835,0.0003677329121323712,0.03683989743860951,-0.13536392984755663
34,example,0.0003047573907923635,0.0003856184090405856,0.0811757766496505,-0.35997825575325626
35,example,0.00032624729378874056,0.00040505363698414555,0.0393534529665564,-0.49573729852466686
36,example,0.00034576494694777294,0.00041788723519283806,-0.09102569900002316,-0.73387994524772
37,example,0.0003730537257224648,0.0004407357210805855,-0.1948320780219258,-0.9974816169884528
38,example,0.0003987270802205903,0.0004723973675839559,-0.1340477465745246,-1.0118684425079691
39,example,0.0004167559287990802,0.0004974271624160104,-0.055395382048618685,-0.9676341749602497
40,example,0.0004276963687202274,0.0005136481239201601,-0.0019374063835922467,-0.9994468671533125
41,example,0.0004268031218245728,0.0005159732865944231,0.02145021456825566,-0.9813739634825778
42,example,0.00042595025486362275,0.0005255259178015758,0.061165684985850885,-0.8291441737295031
43,example,0.0004501551546242872,0.000556100367419811,0.10482210946747234,-0.7590567821822889
44,example,0.0004722447853529181,0.0005830741262433502,0.089254747173439,-0.7676774545413818
45,example,0.0004852826275751119,0.0006026747983276562,0.10936593080806192,-0.7394971287172738
46,example,0.0005002776615950528,0.0006275467729625995,0.20026894986005975,-0.6695722813992697
47,example,0.0005149347433702101,0.0006520631387468492,0.32746487509333955,-0.5109401515762482
48,example,0.0005154134131304614,0.0006525549416271718,0.43014629212620115,-0.29162865394417326
49,example,0.0005182352896383366,0.0006551559062005115,0.5191876155893517,-0.1582555760974338
50,example,0.0005199918334045266,0.0006485836945104449,0.4676476161300038,-0.3724783920421224
51,example,0.000500914039707043,0.0006154987240232644,0.3482753863577305,-0.5748925717586304
52,example,0.0004569099800744451,0.0005607121904568491,0.20685578840445817,-0.5859046699952475
53,example,0.0004215551407945433,0.0005345238391649096,0.19135400654062598,-0.33274322869434014
54,example,0.0004126996884187068,0.0005312893234077608,0.2532870119107183,-0.08666598973487583
55,example,0.000418301670376985,0.000532394859366424,0.26884883501875995,-0.05000754181511091
56,example,0.00042157064054894507,0.0005254652845667294,0.15180539334987234,-0.19799433926401555
57,example,0.0004243091842913882,0.0005239190377969912,0.02638618627065967,-0.329237822771403
58,example,0.00042876326357236763,0.000528850270107643,-0.07438461949340434,-0.40223465130396363
59,example,0.0004387880477595276,0.0005358925427927935,-0.1442591378201339,-0.5451528029286137
60,example,0.0004461152713029262,0.0005406353685154184,-0.24419339861629374,-0.7287616684865901
61,example,0.00045844727648059657,0.0005546634168484815,-0.36847508422040826,-0.7656262560147358
62,example,0.00047188739826857214,0.0005695528360717348,-0.5084187314826242,-0.6581309944107434
63,example,0.0004909173369723237,0.0005871637653521128,-0.6217788679280861,-0.5629684001571515
64,example,0.0004932378073097642,0.0005853390997231005,-0.6816189394447834,-0.512918070799449
65,example,0.000489931915155319,0.0005871157884329014,-0.7498404217761456,-0.3329860062366756
66,example,0.0004780567371620658,0.0005761823996037272,-0.7938356753623684,-0.24083203137548814
67,example,0.0004732967377661465,0.0005782307501225409,-0.8803492891335452,0.039543856660029686
68,example,0.000483418937120016,0.0005911206964210348,-0.9096343985416523,0.11473980166253916
69,example,0.0004939836424508861,0.0006037531175526265,-0.9028542950893698,0.01476766275714958
70,example,0.0004980276052566368,0.0006218671964774168,-0.9924574660009496,0.2516341698608797
71,example,0.0005062495693908362,0.0006411587156831627,-1.0508982925457222,0.458705376631674
72,example,0.0005192086095490757,0.0006698841330160633,-1.1173166624787008,0.8007002828282626
73,example,0.0005188440674533833,0.0006741447616329192,-1.048309185044704,0.640656152796875
74,example,0.0005261043754074847,0.0006802673719624166,-0.9576857662555532,0.3431781110380068
75,example,0.000537644441170487,0.0006856332675505364,-0.850987693100093,0.03143398083254301
76,example,0.0005406567968589492,0.0006843453841771252,-0.7353097340657927,-0.22865483266140973
77,example,0.0005410513344845679,0.0006781166443033385,-0.6288490205514626,-0.3848932573719095
78,example,0.0005320875044215519,0.00066068587788953,-0.5318186247582545,-0.46005323051564906
79,example,0.0005245197511132032,0.000647410858470961,-0.48253545105090334,-0.42975562515031696
80,example,0.0005127986931164363,0.0006349965203313431,-0.48529601857861715,-0.283663443998754
81,example,0.0004984545351393397,0.0006222414966726616,-0.547436286403593,-0.021435218623938823
82,example,0.0004680894160013423,0.0006023465837909877,-0.667107068148939,0.48426266023531594
83,example,0.0004349375794103049,0.0005874688704762466,-0.8113919637967477,1.0565991850917458
84,example,0.00042038556069713093,0.0005865727794731819,-0.8835779625012103,1.309082121234825
85,example,0.0004209349879236862,0.0005886838564495809,-0.9382408251237059,1.399393349547089
86,example,0.00043167732997558504,0.000597284322835174,-0.9714395122014122,1.2903124026072064
87,example,0.0004471153923549723,0.0006072236990179341,-1.011622632081956,1.1446610557758392
88,example,0.0004633111330635123,0.0006212056752298856,-1.0041341392501066,0.9439754056627496
89,example,0.0004826118037397846,0.000640729238861434,-0.8964363638773516,0.6736432074821641
90,example,0.0005112965924828591,0.0006690640577291605,-0.661055185437538,0.3660661008208246
91,example,0.0005456515134283356,0.0006952774280522392,-0.4459710272618451,0.02256662524392805
92,example,0.000573907933759716,0.0007201179499133186,-0.2886044768134583,-0.21824675371033875
93,example,0.0005947090216652805,0.0007497386393001183,-0.07675575066032563,-0.25203506945725174
94,example,0.0006111087692019078,0.0007727484336377929,0.04749158022641356,-0.2896023798901819
95,example,0.0006297972797200069,0.0008019225316449023,0.17551855212061473,-0.22846404234595674
96,example,0.0006406219092526192,0.0008222284359053538,0.2680861218081706,-0.10260269289972967
97,example,0.0006497372716917042,0.0008374861503165043,0.3616935229994457,0.05435482306228723
98,example,0.0006490343918736926,0.0008431953984807751,0.42843995699897974,0.2647367746326288
99,example,0.0006420695716070654,0.0008451592406889871,0.5097867237278348,0.5442099215637786
100,example,0.0006372339598369669,0.0008452624540965286,0.5986687262657584,0.7974137290683116
101,example,0.000643829890271367,0.0008512589057067135,0.6946100893816842,1.0466158285072238
102,example,0.0006424306995822598,0.0008555491319602356,0.7974726887069158,1.270799696411065
103,example,0.0006238232099635633,0.0008319915314778991,0.8186636225439718,1.3486206584002813
104,example,0.0006021714048294218,0.000808386909950999,0.8415102939449537,1.4502193359167705
105,example,0.0005918923938592132,0.0007993598950209349,0.8897543401642127,1.4356797267939614
106,example,0.0005930553545015827,0.0007954754547956795,0.9023487446706939,1.3260660946788487
107,example,0.0005872961780023689,0.0007722487019280399,0.8843875204320121,1.1084155710088108
108,example,0.0005738658318962776,0.000749195071932448,0.9514687583196444,1.165128711383777
109,example,0.0005548709838589205,0.0007223194474947137,0.9593125297994262,1.1740997701038562
110,example,0.0005312133032205152,0.0006855548352649581,0.8976937087704119,1.0233789008370477
111,example,0.0005114867622021392,0.0006589016116849197,0.8755586260103724,0.9508545895675051
112,example,0.0004974420180298313,0.0006316140995816582,0.8348875541291434,0.7690187165747595
113,example,0.0004759175196920399,0.0006068296421585742,0.8359065615578073,0.8452409778423502
114,example,0.00044953149542694955,0.0005731184914332056,0.7277514811612301,0.7581515765809845
115,example,0.0004160120481674735,0.0005308993471320141,0.46805728151191656,0.41517082639941005
116,example,0.0003983013678388778,0.0004944687216204506,0.09320557751187683,-0.04593593182854949
117,example,0.00039682045549181065,0.00047869314798721664,-0.147637669109739,-0.24680838812320527
118,example,0.0003945671371305744,0.00047154711898076264,-0.3025311464230714,-0.40927496538297214
119,example,0.00039280935317636076,0.00046774737717561975,-0.37368704637590916,-0.5520698609196919
120,example,0.0003882813167567672,0.0004617474798934978,-0.29934947236310155,-0.5769675575727029
121,example,0.0003929724086011645,0.00046725316930883306,-0.12367516653173903,-0.6939648754569694
122,example,0.0003949872161353214,0.0004680459030912371,-0.04903116228290757,-0.7715271140472626
123,example,0.00039082605703810226,0.0004631325926552418,-0.09210790317094697,-0.7357887494672539
124,example,0.00037894004912934114,0.0004559328485276275,-0.19226535799434696,-0.5887005110490944
125,example,0.0003735367218996266,0.00045383613860742653,-0.26814557848504134,-0.485748578554575
126,example,0.0003754047961838805,0.0004587524025649165,-0.27481765885897974,-0.5265163068185794
127,example,0.0003748989925382134,0.00047258486912678856,-0.12443841017947643,-0.43216632062871296
128,example,0.00038239267962978144,0.00048723683172550834,-0.007181161934100018,-0.3567449973935597
129,example,0.0003914672212537545,0.0004967645361194813,-0.09276200961702813,-0.500499214315659
130,example,0.00038936101277026083,0.0004916848767219254,-0.2052282753402947,-0.5729589522071112
131,example,0.0003863659661834229,0.00048167808367338146,-0.15668837183303191,-0.45639004755366486
132,example,0.0003905906039697821,0.0004893990908040944,-0.010644271558535843,-0.42010353336362494
133,example,0.0003988796123383944,0.0005012127462116466,-0.0670987859604829,-0.4550595454111681
134,example,0.00040130086469190006,0.0005056444085365812,-0.1300283580081356,-0.4261983334452566
135,example,0.0004079237241970057,0.0005112976309143916,-0.14483720577999892,-0.41422650068541156
136,example,0.0004139818891762264,0.0005201536476000484,-0.0817598550459463,-0.47095296191597846
137,example,0.0004279742746889394,0.000533524530225561,-0.027974724116361323,-0.5217132434799265
138,example,0.0004404828921059608,0.0005492182156787451,-0.02159301460372237,-0.5084021554059368
139,example,0.00044647183148500394,0.0005526733326567529,-0.11033260402506237,-0.4677815598231905
140,example,0.0004607761166445036,0.0005571678930637595,-0.21944506304381123,-0.5514062013181951
141,example,0.0004773954504832292,0.0005682353352992817,-0.24478905693405048,-0.697018233707067
142,example,0.0004886723151729031,0.0005816954729929844,-0.1825562830062186,-0.7804374563439733
143,example,0.0004919250721600963,0.0005908233030795056,-0.14913355384214644,-0.748787101595672
144,example,0.00048804927654819727,0.0005886436533474,-0.17334013961818154,-0.637140966619715
145,example,0.0004661726033891218,0.0005749056533943587,-0.21501012387448062,-0.47744674565842926
146,example,0.00044844310699896484,0.0005650719945790443,-0.2701143668339825,-0.4792310097379868
147,example,0.0004425147763519059,0.0005655039932351616,-0.2311162765565055,-0.3693203121933375
148,example,0.0004514731386380231,0.000569376433466622,-0.2389559627223603,-0.33732984988076
149,example,0.0004575828464875866,0.0005756381985312861,-0.22287791700981174,-0.33593146896875536
150,example,0.00046866399944723566,0.0005846010120100198,-0.19746142402658895,-0.3749954725280995
151,example,0.00048743629278542584,0.0005968842143481687,-0.19216130245366114,-0.45829020370719187
152,example,0.0005119813055354052,0.0006140838879695683,-0.23543266184931738,-0.5918715142645388
153,example,0.000530889154375627,0.0006310616033635975,-0.28510099035300307,-0.7043917730272384
154,example,0.0005236150575037227,0.0006231842150163137,-0.3943183709917232,-0.6418642883872576
155,example,0.0005258066690651927,0.0006242124824401746,-0.44206202984807624,-0.6199182671111325
156,example,0.0005398827023245393,0.0006363166681454001,-0.3816932815270564,-0.6750858982954364
157,example,0.0005502033533138742,0.0006493675721035298,-0.30023679825601235,-0.710227786661068
158,example,0.0005484850813311066,0.0006544822921805336,-0.2336711717724569,-0.632735528587089
159,example,0.0005408818036965411,0.0006560543601017509,-0.14359194885866894,-0.5952516559042671
160,example,0.0005544253514537183,0.0006697477643014307,-0.06257554542253123,-0.6892812577876088
161,example,0.0005622853749546063,0.0006768171014850718,-0.07218090740146282,-0.7806193172945894
162,example,0.0005520738335789343,0.0006701483673366091,-0.20172444326140965,-0.8074345859795287
163,example,0.0005344683467175956,0.0006617765242034156,-0.2852412628110337,-0.8011845333901837
164,example,0.0005304414259121048,0.0006591453635049077,-0.2788699579872275,-0.7947623839853524
165,example,0.0005356574466060313,0.000661997656620363,-0.2171869022924729,-0.838939599329998
166,example,0.0005443112300297504,0.0006586001658983744,-0.1509732752907323,-0.9237781120638773
167,example,0.0005312283720639276,0.0006399767144010406,-0.11773711537102895,-0.9463498561897614
168,example,0.0005076773289635062,0.0006102095348516493,-0.1466316517712437,-0.9278987290967304
169,example,0.00047651560017136844,0.0005754683059775035,-0.24919965085559412,-0.8831155733051035
170,example,0.0004424829222295555,0.0005397789070218212,-0.3030879889174539,-0.8173175038589506
171,example,0.00041369794097923375,0.0005024527449289119,-0.31310889262094643,-0.7736339649357507
172,example,0.00038254646805020395,0.00046599979903421757,-0.3387755744527591,-0.7231612098699567
173,example,0.0003456275395312871,0.0004243958233726435,-0.3579902209494397,-0.5822544810193144
174,example,0.00031255897839893413,0.0003838464452695166,-0.44967997208547883,-0.43952973316212907
175,example,0.00027432666152735674,0.00034356970467178734,-0.4219349344177307,-0.269413420493946
176,example,0.00023739355552332414,0.00031627773232888716,-0.06670156036877424,0.30300424929789305
177,example,0.00022303280470669615,0.0003148718100785767,0.7241394254330695,1.6851891582021494
178,example,0.00022987208498560088,0.00032833227099914747,1.09834436941447,1.9829828206075364
179,example,0.0002357199315248557,0.0003325583008040764,0.9524488373111107,1.513577932065461
